Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
32.0,6,60.6,93.79180801130607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12084,66,1494,1208.4,602.0976664960594,1208.4,0.0107075929641723,10,362521.6
32.0,6,53.8,209.08168250201888,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7800,66,2922,780.0,1009.7484835343898,780.0,0.0048449039459228,10,1019592.0
24.8,6,108.6,241.2724271029274,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,23966,196,7206,2396.6,2667.216618291227,2396.6,0.0041550874710083,10,7114044.488888888
17.6,6,74.6,192.1269393382774,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.1,0.2,0.0,0.9,0.9,1264,60,230,126.4,79.77635405724348,126.4,0.0066797018051147,10,6364.266666666667
32.0,6,47.0,1951.92851824274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.000512409210205,10,0.0
32.0,6,57.2,674.1303159857276,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10746,66,2922,1074.6,1167.4466154818383,1074.6,0.0014833927154541,10,1362931.6
32.0,6,64.0,2924.8981868898186,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,0.0003587961196899,10,0.0
32.0,6,64.0,3010.986360373295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16368,1494,2922,1636.8,451.5732498720446,1636.8,0.0003544092178344,10,203918.4
17.6,17,54.3,285.6649367278275,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,4175,60,1494,417.5,573.2362805452332,417.5,0.0038485050201416,10,328599.8333333333
24.8,6,73.0,287.72845451489644,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,3953,60,1494,395.3,586.7761356201643,395.3,0.0062750816345214,10,344306.23333333345
32.0,6,47.0,7358.428070175439,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0003894090652465,10,0.0
32.0,6,48.7,1239.7812657030534,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2088,66,1494,208.8,451.5732498720446,208.8,0.0008066892623901,10,203918.4
32.0,6,64.0,1104.8399757658774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29220,1494,5778,2922.0,1781.028916104396,2922.0,0.0013249158859252,10,3172064.0
27.2,6,58.8,106.39878642131272,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,7876,60,1494,787.6,711.3683527774716,787.6,0.0094172954559326,10,506044.93333333335
32.0,6,47.0,985.0177309128484,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0010775089263916,10,0.0
32.0,6,47.0,4183.844389027431,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0002768993377685,10,0.0
30.8,6,72.9,250.87800939079463,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,899,66,176,89.9,45.76376538509722,89.9,0.0039860963821411,10,2094.3222222222225
30.8,6,88.8,62.69512705530643,0.2,0.0,0.0,0.5,1.0,0.0,0.0,10,0,2,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1973,66,703,197.3,257.20076464375705,197.3,0.0164968013763427,10,66152.23333333332
15.6,17,102.2,22.67692695303989,0.1,0.0,0.0,0.0,0.4,0.0,0.0,4,0,1,0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.1,0.0,1.0,1.0,2005,60,414,200.5,147.31014146275805,200.5,0.0446647882461547,10,21700.277777777777
27.2,6,98.6,94.43759217355084,0.1,0.0,0.0,0.4,0.8,0.0,0.0,8,0,1,0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1585,66,385,158.5,120.83896538598611,158.5,0.0109502077102661,10,14602.055555555557
32.0,6,86.4,98.8299606970848,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1073,66,176,107.3,45.70205441528616,107.3,0.0102001905441284,10,2088.677777777777
25.2,6,72.2,63.72017416192927,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0.1,1.0,1.0,792,60,100,79.2,16.49781130264793,79.2,0.0248047113418579,10,272.1777777777777
17.2,17,108.7,121.82049479817135,0.1,0.2,0.0,0.0,0.1,0.1,0.1,1,2,1,0,0.2,0.1,0.6,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1312,66,226,131.2,60.07550804335047,131.2,0.0103397846221923,10,3609.066666666667
34.4,6,82.2,145.72815365318937,0.0,0.3,0.0,0.2,0.9,0.0,0.0,9,3,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3232,66,1911,323.2,599.7135983117275,323.2,0.0074042081832885,10,359656.4
18.0,6,114.9,79.16215741822485,0.0,0.1,0.0,0.1,0.7,0.1,0.0,7,1,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,5771,60,1514,577.1,664.3269693623932,577.1,0.0134197950363159,10,441330.3222222222
18.4,6,99.1,126.94048393686728,0.0,0.1,0.0,0.2,0.6,0.0,0.0,6,1,0,0,0.1,0.6,0.2,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,3917,60,1514,391.7,579.2936407576232,391.7,0.007895803451538,10,335581.1222222221
28.4,6,135.5,206.8421623647536,0.0,0.1,0.0,0.4,0.9,0.0,0.0,9,1,0,0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,1387,60,529,138.7,149.19267929612215,138.7,0.0074440002441406,10,22258.45555555556
18.8,6,86.0,71.82937564006399,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,3730,60,1514,373.0,440.01893898634256,373.0,0.0157424926757812,10,193616.66666666663
20.0,6,112.0,7284.307051059395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0001374006271362,10,0.0
22.4,6,82.8,64.00537154454796,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6518,60,1514,651.8,742.6262406711288,651.8,0.0156238079071044,10,551493.7333333333
20.0,6,112.0,7667.831809872029,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0001388072967529,10,0.0
20.0,6,112.0,7209.18528704022,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0001389026641845,10,0.0
18.0,6,91.2,579.339760766872,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,10778,60,1514,1077.8,702.3487262986481,1077.8,0.0017262935638427,10,493293.7333333333
21.6,6,75.0,147.9378381619509,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,846,60,214,84.6,52.80614442362639,84.6,0.0067744970321655,10,2788.4888888888886
27.2,6,174.7,454.95807616795565,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12481,66,1514,1248.1,506.1880305007441,1248.1,0.0036164045333862,10,256226.32222222225
20.0,6,112.0,7691.73665871997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0001317977905273,10,0.0
20.0,6,112.0,10089.737791676687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.000274109840393,10,0.0
20.0,6,112.0,8756.375782881001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0001391887664794,10,0.0
20.0,6,112.0,8025.84003061615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0001246929168701,10,0.0
20.0,6,112.0,9871.273240762532,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0001015186309814,10,0.0
20.0,6,78.4,391.23415448618096,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4774,60,1514,477.4,674.0227823383352,477.4,0.0025841951370239,10,454306.71111111087
18.0,6,57.6,418.9360554545637,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,600,60,60,60.0,0.0,60.0,0.0023872852325439,10,0.0
24.4,6,75.9,72.12197600579135,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.1,0.1,0.0,0.9,0.9,2526,60,1294,252.6,383.8067221923035,252.6,0.0151549100875854,10,147307.60000000003
32.0,6,173.7,367.0424334707236,0.1,0.0,0.0,0.4,1.0,0.0,0.0,10,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1445,66,566,144.5,157.58401639196222,144.5,0.0030088901519775,10,24832.722222222223
15.2,6,111.7,83.70577775471634,0.1,0.0,0.0,0.0,0.4,0.0,0.0,4,0,1,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.1,0.2,0.0,0.9,0.9,1962,60,373,196.2,145.15876365781938,196.2,0.0121735095977783,10,21071.066666666666
9.6,17,71.2,38.04899201065367,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.9,0.9,1048,60,349,104.8,87.65056886422484,104.8,0.0273689031600952,10,7682.6222222222195
10.4,17,101.8,111.27039079764528,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.2,0.1,0.0,0.8,0.8,1390,60,224,139.0,74.35948717771885,139.0,0.0104943037033081,10,5529.333333333333
12.0,17,127.3,22.43827647580892,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.1,0.0,1.0,1.0,1813,60,364,181.3,107.63936702402766,181.3,0.0454540014266967,10,11586.233333333334
20.0,6,123.7,24.99031204047732,0.0,0.2,0.0,0.2,0.4,0.0,0.0,4,2,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.2,0.0,1.0,1.0,2092,66,373,209.2,134.74816016059984,209.2,0.0440476894378662,10,18157.066666666666
27.2,6,75.6,82.31469251979708,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1031,66,230,103.1,63.979944774384826,103.1,0.016186499595642,10,4093.433333333333
32.0,6,93.1,100.082178836802,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5348,66,1466,534.8,647.212793445865,534.8,0.0110009908676147,10,418884.4
32.0,6,98.6,221.06815510543987,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6648,66,2866,664.8,958.590377122111,664.8,0.0048624038696289,10,918895.511111111
13.6,17,69.5,23.758889111694938,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.1,0.0,0.1,0.9,0.9,2718,60,1292,271.8,398.00664427731465,271.8,0.0580901145935058,10,158409.2888888889
12.8,17,93.9,141.62290653700703,0.0,0.1,0.0,0.0,0.1,0.0,0.0,1,1,0,0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.9,0.9,3188,60,1292,318.8,412.66392029242286,318.8,0.01055748462677,10,170291.51111111112
20.8,6,98.6,145.0197252638967,0.0,0.1,0.0,0.1,0.5,0.0,0.0,5,1,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2847,66,1292,284.7,384.7801825573777,284.7,0.0106417179107666,10,148055.7888888889
13.6,17,51.2,111.61713361151324,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.2,0.0,0.0,0.8,0.8,4130,60,1510,413.0,586.3595787190276,413.0,0.0102200984954833,10,343817.5555555556
24.8,6,78.3,114.98741645237168,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,3610,66,1510,361.0,548.7282265991669,361.0,0.0087252855300903,10,301102.6666666667
28.8,6,85.9,106.05227892205696,0.0,0.2,0.0,0.2,0.7,0.0,0.0,7,2,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,922,66,192,92.2,48.67305894092405,92.2,0.0097668170928955,10,2369.0666666666666
32.0,6,78.0,50.97722355915312,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5485,66,2922,548.5,940.22269820624,548.5,0.0208109855651855,10,884018.7222222222
30.4,6,69.8,197.6785529131201,0.0,0.1,0.0,0.0,0.9,0.0,0.0,9,1,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,10673,66,1494,1067.3,687.0562082779933,1067.3,0.0050768136978149,10,472046.2333333333
29.6,6,110.3,258.2047635756983,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,5255,66,1466,525.5,653.7692848228477,525.5,0.0040373802185058,10,427414.27777777775
32.0,6,56.0,485.6542077717568,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10656,66,2922,1065.6,1175.6332761537503,1065.6,0.0035979986190795,10,1382113.6000000003
27.2,6,99.0,95.49350673005118,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,12531,66,4350,1253.1,1439.207532714522,1253.1,0.0104920148849487,10,2071318.3222222223
32.0,6,57.6,590.8136128014424,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9228,66,1494,922.8,737.4160291178922,922.8,0.0018802881240844,10,543782.4
32.0,6,68.3,351.0729800537369,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19612,66,4350,1961.2,1609.491969535729,1961.2,0.0028658151626586,10,2590464.4
28.8,6,70.5,186.4980568969044,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,4624,60,1494,462.4,586.3416144952436,462.4,0.0077663898468017,10,343796.4888888888
32.0,6,48.0,2040.3288417570657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0004902124404907,10,0.0
32.0,6,56.0,722.2841398312381,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7800,66,1494,780.0,752.6220831200743,780.0,0.0013845920562744,10,566440.0
29.6,6,70.4,344.9717068035268,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,13642,196,1494,1364.2,410.4636402898556,1364.2,0.0032101869583129,10,168480.4
32.0,6,64.0,4308.478685156651,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,0.0002608060836791,10,0.0
28.8,6,60.8,398.3421657454366,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,10814,66,1494,1081.4,665.7393884496645,1081.4,0.0025331974029541,10,443208.9333333333
26.4,6,57.6,212.6939791783934,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,948,66,224,94.8,61.07336207836895,94.8,0.0050328016281127,10,3729.955555555554
32.0,6,49.6,347.6710875331565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2088,66,1494,208.8,451.5732498720446,208.8,0.0028764963150024,10,203918.4
32.0,6,57.6,9950.899169632266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10656,66,2922,1065.6,963.8265404106696,1065.6,0.0001363039016723,10,928961.6000000004
32.0,6,54.4,5952.74481975589,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6372,66,2922,637.2,998.4660234579844,637.2,0.0001739978790283,10,996934.4
32.0,6,64.0,573.6898688295879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17796,1494,2922,1779.6,602.0976664960593,1779.6,0.0018161058425903,10,362521.5999999999
32.0,6,57.2,145.87259852816382,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4974,66,2922,497.4,930.308813722029,497.4,0.0068556070327758,10,865474.4888888887
32.0,6,70.0,638.8108075177435,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,817,66,176,81.7,36.27686743795709,81.7,0.0017426967620849,10,1316.011111111111
32.0,6,48.0,1907.2820699377016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0005738019943237,10,0.0
32.0,6,49.6,1081.3127433035138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0015033960342407,10,0.0
28.8,6,48.1,45.750237515311696,0.2,0.0,0.0,0.4,0.9,0.0,0.0,9,0,2,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,1969,60,709,196.9,259.4650265450048,196.9,0.0218579053878784,10,67322.10000000002
33.2,6,60.4,58.02414038776795,0.1,0.1,0.0,0.3,0.9,0.1,0.1,9,1,1,0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,754,66,98,75.4,13.065646218657198,75.4,0.0188251018524169,10,170.71111111111114
15.2,6,116.5,47.91015384053038,0.0,0.1,0.0,0.1,0.5,0.1,0.0,5,1,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,4349,60,1514,434.9,590.3393468543702,434.9,0.0294036865234375,10,348500.5444444444
16.0,6,70.4,39.216732007566016,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,5364,60,1514,536.4,663.5222846462824,536.4,0.025499415397644,10,440261.8222222222
29.6,6,132.0,84.35984488889603,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1424,60,644,142.4,178.22407868248956,142.4,0.0155013799667358,10,31763.822222222232
23.6,6,114.5,73.25092473899483,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10796,66,1514,1079.6,699.4504509494102,1079.6,0.0148606061935424,10,489230.9333333333
15.6,6,129.4,121.41671515456784,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,10963,60,1514,1096.3,673.2171599450244,1096.3,0.0082731962203979,10,453221.34444444446
14.8,6,75.1,36.94126641054503,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,2208,60,1514,220.8,456.9543619322272,220.8,0.028427505493164,10,208807.28888888893
